date,close,volume,open,high,low
2017/10/18,$159.76,16252850.0,160.42,160.71,159.6
2017/10/17,$160.47,18969700.0,159.78,160.87,159.23
2017/10/16,$159.88,24093300.0,157.9,160.0,157.65
2017/10/13,$156.99,16367780.0,156.73,157.28,156.41
2017/10/12,$156.0,16380570.0,156.35,157.37,155.7299
2017/10/11,$156.55,16861450.0,155.97,156.98,155.75
2017/10/10,$155.9,15603520.0,156.055,158.0,155.1
2017/10/09,$155.84,16243080.0,155.81,156.73,155.485
2017/10/06,$155.3,17223790.0,154.97,155.49,154.56
2017/10/05,$155.39,21215870.0,154.18,155.44,154.05
2017/10/04,$153.48,20088940.0,153.63,153.86,152.46
2017/10/03,$154.48,16216800.0,154.01,155.09,153.91
2017/10/02,$153.81,18631540.0,154.26,154.45,152.72
2017/09/29,$154.12,26204670.0,153.21,154.13,152.0
2017/09/28,$153.28,21983410.0,153.89,154.28,152.7
2017/09/27,$154.23,25402270.0,153.8,,
2017/09/26,$153.14,35907770.0,151.78,153.92,151.69
2017/09/25,$150.55,44366140.0,149.99,151.83,149.16
2017/09/22,$151.89,46575410.0,152.02,152.27,150.56
2017/09/21,$153.39,37350060.0,155.8,155.8,152.75
2017/09/20,$156.07,52126240.0,157.9,158.26,153.83
2017/09/19,$158.73,20565620.0,159.51,159.77,158.44
2017/09/18,$158.67,28157630.0,160.11,160.5,157.995
2017/09/15,$159.88,48846060.0,158.47,160.97,158.0
2017/09/14,$158.28,23637310.0,158.99,159.4,158.09
2017/09/13,$159.65,44866280.0,159.87,159.96,157.91
2017/09/12,$160.86,71574560.0,162.61,163.96,158.77
2017/09/11,$161.5,31506890.0,160.5,162.05,159.89
2017/09/08,$158.63,28411740.0,160.86,161.15,158.53
2017/09/07,$161.26,21905160.0,162.09,162.24,160.36
2017/09/06,$161.91,21610300.0,162.71,162.99,160.52
2017/09/05,$162.08,29491910.0,163.75,164.25,160.56
2017/09/01,$164.05,16564340.0,164.8,164.94,163.63
2017/08/31,$164.0,26729940.0,163.64,164.52,163.48
2017/08/30,$163.35,27215770.0,163.8,163.89,162.61
2017/08/29,$162.91,29451050.0,160.1,163.12,160.0
2017/08/28,$161.47,25649890.0,160.14,162.0,159.93
2017/08/25,$159.86,25184600.0,159.65,160.56,159.27
2017/08/24,$159.27,19782170.0,160.43,160.74,158.55
2017/08/23,$159.98,19376940.0,159.07,160.47,158.88
2017/08/22,$159.78,21564890.0,158.23,160.0,158.02
2017/08/21,$157.21,26330070.0,157.5,157.89,155.1101
2017/08/18,$157.5,27391950.0,157.86,159.5,156.72
2017/08/17,$157.86,27377960.0,160.52,160.71,157.84
2017/08/16,$160.95,27607370.0,161.94,162.51,160.15
2017/08/15,$161.6,29377630.0,160.66,162.195,160.14
2017/08/14,$159.85,22074760.0,159.32,160.21,158.75
2017/08/11,$157.48,26208970.0,156.6,158.5728,156.07
2017/08/10,$155.32,39636190.0,159.9,160.0,154.63
2017/08/09,$161.06,26060430.0,159.26,161.27,159.11
2017/08/08,$160.08,36127490.0,158.6,161.83,158.27
2017/08/07,$158.81,21827400.0,157.06,158.92,156.6701
2017/08/04,$156.39,20514810.0,156.07,157.4,155.69
2017/08/03,$155.57,26604140.0,157.05,157.21,155.02
2017/08/02,$157.14,69726440.0,159.28,159.75,156.16
2017/08/01,$150.05,33669020.0,149.1,150.22,148.41
2017/07/31,$148.73,19690420.0,149.9,150.33,148.13
2017/07/28,$149.5,17192770.0,149.89,150.23,149.19
2017/07/27,$150.56,32429770.0,153.75,153.99,147.3
2017/07/26,$153.46,15649120.0,153.35,153.93,153.06
2017/07/25,$152.74,18798250.0,151.8,153.84,151.8
2017/07/24,$152.09,21466370.0,150.58,152.44,149.9
2017/07/21,$150.27,25111310.0,149.99,150.44,148.88
2017/07/20,$150.34,17170490.0,151.5,151.74,150.19
2017/07/19,$151.02,20859830.0,150.48,151.42,149.95
2017/07/18,$150.08,17837130.0,149.2,150.13,148.67
2017/07/17,$149.56,23765710.0,148.82,150.9,148.57
2017/07/14,$149.04,20117070.0,147.97,149.33,147.33
2017/07/13,$147.77,25080500.0,145.5,148.49,145.44
2017/07/12,$145.74,24833800.0,145.87,146.18,144.82
2017/07/11,$145.53,18647220.0,144.73,145.85,144.38
2017/07/10,$145.06,21080580.0,144.11,145.95,143.37
2017/07/07,$144.18,18527000.0,142.9,144.75,142.9
2017/07/06,$142.73,24110330.0,143.02,143.5,142.41
2017/07/05,$144.09,21550270.0,143.69,144.79,142.7237
2017/07/03,$143.5,14277850.0,144.88,145.3001,143.1
2017/06/30,$144.02,22986960.0,144.45,144.96,143.78
2017/06/29,$143.68,31450520.0,144.71,145.13,142.28
2017/06/28,$145.83,22052920.0,144.49,146.11,143.1601
2017/06/27,$143.73,24725210.0,145.01,146.16,143.62
2017/06/26,$145.82,25674500.0,147.17,148.28,145.38
2017/06/23,$146.28,35421310.0,145.13,147.16,145.11
2017/06/22,$145.63,19082170.0,145.77,146.7,145.1199
2017/06/21,$145.87,21247590.0,145.52,146.0693,144.61
2017/06/20,$145.01,24877950.0,146.87,146.87,144.94
2017/06/19,$146.34,32203640.0,143.66,146.74,143.66
2017/06/16,$142.27,50264540.0,143.78,144.5,142.2
2017/06/15,$144.29,31642900.0,143.32,144.4798,142.21
2017/06/14,$145.16,31454590.0,147.5,147.5,143.84
2017/06/13,$146.59,34089190.0,147.16,147.45,145.15
2017/06/12,$145.42,72187710.0,145.74,146.09,142.51
2017/06/09,$148.98,64782910.0,155.19,155.19,146.02
2017/06/08,$154.99,21144040.0,155.25,155.54,154.4
2017/06/07,$155.37,21017560.0,155.02,155.98,154.48
2017/06/06,$154.45,26591850.0,153.9,155.81,153.78
2017/06/05,$153.93,25277680.0,154.34,154.45,153.46
2017/06/02,$155.45,27715140.0,153.58,155.45,152.89
2017/06/01,$153.18,16383610.0,153.17,153.33,152.22
2017/05/31,$152.76,24452750.0,153.97,154.17,152.38
2017/05/30,$153.67,20118620.0,153.42,154.43,153.33
2017/05/26,$153.61,21895020.0,154.0,154.24,153.31
2017/05/25,$153.87,19217810.0,153.73,154.35,153.03
2017/05/24,$153.34,19201820.0,153.84,154.17,152.67
2017/05/23,$153.8,19906170.0,154.9,154.9,153.31
2017/05/22,$153.99,22930630.0,154.0,154.58,152.91
2017/05/19,$153.06,26892850.0,153.38,153.98,152.63
2017/05/18,$152.54,33520150.0,151.27,153.34,151.13
2017/05/17,$150.25,50674280.0,153.6,154.57,149.71
2017/05/16,$155.47,19994270.0,155.94,156.06,154.72
2017/05/15,$155.7,25912270.0,156.01,156.65,155.05
2017/05/12,$156.1,32493770.0,154.7,156.42,154.67
2017/05/11,$153.95,27236290.0,152.45,154.07,152.31
2017/05/10,$153.26,25779060.0,153.63,153.94,152.11
2017/05/09,$153.99,38907940.0,153.87,154.88,153.45
2017/05/08,$153.01,48670440.0,149.03,153.7,149.03
2017/05/05,$148.96,27254850.0,146.76,148.98,146.76
2017/05/04,$nan,,,,
2017/05/03,$147.06,45579740.0,145.59,147.49,144.27
2017/05/02,$147.51,44182930.0,147.54,148.09,146.84
2017/05/01,$146.58,33498270.0,145.1,147.2,144.96
2017/04/28,$143.65,20783460.0,144.09,144.3,143.27
2017/04/27,$143.79,14198660.0,143.923,144.16,143.31
2017/04/26,$143.68,19998050.0,144.47,144.6,143.3762
2017/04/25,$144.53,18325720.0,143.91,,
2017/04/24,$143.64,17117710.0,143.5,143.95,143.18
2017/04/21,$142.27,17290900.0,142.44,142.68,141.85
2017/04/20,$142.44,23294040.0,141.22,142.92,141.16
2017/04/19,$140.68,17302160.0,141.88,142.0,140.45
2017/04/18,$141.2,14676420.0,141.41,142.04,141.11
2017/04/17,$141.83,16529130.0,141.48,141.88,140.87
2017/04/13,$141.05,17775510.0,141.91,142.38,141.05
2017/04/12,$141.8,20320420.0,141.6,142.15,141.01
2017/04/11,$14163.0,30341520.0,142.94,143.35,140.06
2017/04/10,$nan,,,,
2017/04/07,$143.34,16658660.0,143.73,144.18,143.27
2017/04/06,$143.66,21131040.0,144.29,144.52,143.45
2017/04/05,$144.02,27649500.0,144.22,145.46,143.81
2017/04/04,$144.77,19865300.0,143.25,144.89,143.17
2017/04/03,$143.7,19970040.0,143.71,144.12,143.05
2017/03/31,$143.66,19576480.0,143.72,144.27,143.01
2017/03/30,$143.93,21189000.0,144.19,144.5,143.5
2017/03/29,$144.12,29174040.0,143.68,144.49,143.19
2017/03/28,$143.8,33348400.0,140.91,144.04,140.62
2017/03/27,$14088.0,23531670.0,139.39,141.22,138.62
2017/03/24,$140.64,22355140.0,141.5,141.74,140.35
2017/03/23,$140.92,20299310.0,141.26,141.5844,140.61
2017/03/22,$141.42,25804820.0,139.845,141.6,139.76
2017/03/21,$139.84,39461130.0,142.11,142.8,139.73
2017/03/20,$141.46,21258100.0,140.4,141.5,140.23
2017/03/17,$139.99,43700570.0,141.0,141.0,139.89
2017/03/16,$140.69,19173780.0,140.72,141.02,140.26
2017/03/15,$140.46,25676720.0,139.41,140.7501,139.025
2017/03/14,$138.99,15281850.0,139.3,139.65,138.84
2017/03/13,$139.2,17048800.0,138.85,139.43,138.82
2017/03/10,$139.14,19578920.0,139.25,139.3571,138.64
2017/03/09,$138.68,22117750.0,138.74,138.79,137.05
2017/03/08,$139.0,18695500.0,138.95,139.8,138.82
2017/03/07,$139.52,17439210.0,139.06,139.98,138.79
2017/03/06,$139.34,21229890.0,139.365,139.77,138.5959
2017/03/03,$139.78,21555370.0,138.78,139.83,138.59
2017/03/02,$138.96,26170690.0,140.0,140.2786,138.76
2017/03/01,$139.79,36362440.0,137.89,140.15,137.595
2017/02/28,$136.99,23446340.0,137.08,137.435,136.7
2017/02/27,$136.93,20222210.0,137.14,137.435,136.28
2017/02/24,$136.66,21754600.0,135.91,136.66,135.28
2017/02/23,$136.53,20762360.0,137.38,137.48,136.3
2017/02/22,$137.11,20769030.0,136.43,137.12,136.11
2017/02/21,$136.7,24487200.0,136.23,136.75,135.98
2017/02/17,$135.72,22163280.0,135.1,135.83,135.1
2017/02/16,$135.345,22539860.0,135.67,135.9,134.8398
2017/02/15,$135.51,35578640.0,135.52,136.27,134.62
2017/02/14,$135.02,33054500.0,133.47,135.09,133.25
2017/02/13,$133.29,22989980.0,133.08,133.82,132.75
2017/02/10,$132.12,20046250.0,132.46,132.94,132.05
2017/02/09,$132.42,28321440.0,131.65,132.445,131.12
2017/02/08,$132.04,22941650.0,131.35,132.22,131.22
2017/02/07,$131.53,38158410.0,130.54,132.09,130.45
2017/02/06,$130.29,26784530.0,129.13,130.5,128.9
2017/02/03,$129.08,24460160.0,128.31,129.19,128.16
2017/02/02,$128.53,33671250.0,127.975,129.39,127.78
2017/02/01,$128.75,111837300.0,127.03,130.49,127.01
2017/01/31,$121.35,47767760.0,121.15,121.39,120.62
2017/01/30,$121.63,30327110.0,120.93,121.63,120.66
2017/01/27,$121.95,20495340.0,122.14,122.35,121.6
2017/01/26,$121.94,26320740.0,121.67,122.44,121.6
2017/01/25,$121.88,32417410.0,120.42,122.1,120.28
2017/01/24,$119.97,23191150.0,119.55,120.1,119.5
2017/01/23,$120.08,21982000.0,120.0,120.81,119.77
2017/01/20,$120.0,29922650.0,120.45,120.45,119.7346
2017/01/19,$119.78,25554290.0,119.4,120.09,119.37
2017/01/18,$119.99,23687350.0,120.0,120.5,119.71
2017/01/17,$120.0,34412090.0,118.34,120.24,118.22
2017/01/13,$119.04,26083030.0,119.11,119.62,118.81
2017/01/12,$119.25,27057550.0,118.895,119.3,118.21
2017/01/11,$119.75,27453130.0,118.74,,
2017/01/10,$119.11,24432660.0,118.77,119.38,118.3
2017/01/09,$118.99,33420290.0,117.95,119.43,117.94
2017/01/06,$117.91,31714820.0,116.78,118.16,116.47
2017/01/05,$116.61,22115100.0,115.92,116.8642,115.81
2017/01/04,$116.02,21081620.0,115.85,116.51,115.75
2017/01/03,$116.15,28769220.0,115.8,116.33,114.76
2016/12/30,$115.82,30555900.0,116.65,117.2,115.43
2016/12/29,$116.73,14979680.0,116.45,117.1095,116.4
2016/12/28,$116.76,20686510.0,117.52,118.0166,116.2
2016/12/27,$117.26,18131970.0,116.52,117.8,116.49
2016/12/23,$116.52,14244050.0,115.59,116.52,115.59
2016/12/22,$116.29,26043820.0,116.35,116.51,115.64
2016/12/21,$117.06,23724430.0,116.8,117.4,116.78
2016/12/20,$116.95,21337310.0,116.74,117.5,116.68
2016/12/19,$116.64,27756760.0,115.8,117.38,115.75
2016/12/16,$115.97,44284660.0,116.47,116.5,115.645
2016/12/15,$115.82,46286150.0,115.38,116.73,115.23
2016/12/14,$115.19,33962370.0,115.04,116.2,114.98
2016/12/13,$115.19,43293350.0,113.84,115.92,113.75
2016/12/12,$113.3,26176690.0,113.29,115.0,112.49
2016/12/09,$113.95,34324350.0,112.31,114.7,112.31
2016/12/08,$112.12,27049830.0,110.86,112.43,110.6
2016/12/07,$111.03,29976030.0,109.26,111.19,109.16
2016/12/06,$109.95,26160560.0,109.5,110.36,109.19
2016/12/05,$109.11,34113880.0,110.0,110.03,108.25
2016/12/02,$109.9,26481320.0,109.17,110.09,108.85
2016/12/01,$109.49,37034520.0,110.365,110.94,109.03
2016/11/30,$110.52,36151450.0,111.6,112.2,110.27
2016/11/29,$111.46,28507780.0,110.78,112.03,110.07
2016/11/28,$111.57,27054320.0,111.43,112.465,111.39
2016/11/25,$111.79,11475920.0,111.13,111.87,110.95
2016/11/23,$111.23,27420550.0,111.36,111.51,110.33
2016/11/22,$111.8,25931710.0,111.95,112.42,111.4
2016/11/21,$111.73,29164190.0,110.12,111.99,110.01
2016/11/18,$110.06,28310840.0,109.72,110.54,109.66
2016/11/17,$109.95,27623150.0,109.81,110.35,108.83
2016/11/16,$109.99,58724080.0,106.7,110.23,106.6
2016/11/15,$107.11,32230590.0,106.57,107.68,106.1593
2016/11/14,$105.71,50901380.0,107.71,107.809,104.08
2016/11/11,$108.43,34117030.0,107.12,108.87,106.55
2016/11/10,$107.79,57097740.0,111.09,111.09,105.83
2016/11/09,$110.88,59118740.0,109.88,111.32,108.05
2016/11/08,$111.06,24129630.0,110.31,111.72,109.7
2016/11/07,$110.41,32361930.0,110.08,110.51,109.46
2016/11/04,$108.84,30790930.0,108.53,110.25,108.11
2016/11/03,$109.83,26538700.0,110.98,111.46,109.55
2016/11/02,$11159.0,28174980.0,111.4,112.35,111.23
2016/11/01,$111.49,43403760.0,113.46,113.77,110.53
2016/10/31,$113.54,26378910.0,113.65,114.23,113.2
2016/10/28,$113.72,36792100.0,113.87,115.21,113.45
2016/10/27,$114.48,31396130.0,115.39,115.86,114.1
2016/10/26,$115.59,66028640.0,114.31,115.7,113.31
2016/10/25,$118.25,46820600.0,117.95,118.36,117.31
2016/10/24,$117.65,23492650.0,117.1,117.74,117.0
2016/10/21,$116.6,22527690.0,116.81,116.91,116.28
2016/10/20,$117.06,24100150.0,116.86,117.38,116.33
2016/10/19,$117.12,19977160.0,117.25,117.76,113.8
2016/10/18,$117.47,24308210.0,118.18,118.21,117.45
2016/10/17,$117.55,23583810.0,117.33,117.84,116.78
2016/10/14,$117.63,35626020.0,117.88,118.17,117.13
2016/10/13,$116.98,35041820.0,116.79,117.44,115.72
2016/10/12,$117.34,37512930.0,117.35,117.98,116.75
2016/10/11,$116.3,63963010.0,117.7,118.69,116.2
2016/10/10,$116.05,36087910.0,115.02,116.75,114.72
2016/10/07,$114.06,24336440.0,114.31,114.56,113.51
2016/10/06,$113.89,28508710.0,113.7,114.34,113.13
2016/10/05,$113.05,21400410.0,113.4,113.66,112.69
2016/10/04,$113.0,29707270.0,113.06,114.31,112.63
2016/10/03,$112.52,21634520.0,112.71,113.05,112.28
2016/09/30,$113.05,36340670.0,112.46,113.37,111.8
2016/09/29,$112.18,35850010.0,113.16,113.8,111.8
2016/09/28,$113.95,29608390.0,113.69,114.64,113.43
2016/09/27,$113.09,24587490.0,113.0,113.18,112.34
2016/09/26,$112.88,29800240.0,111.64,113.39,111.55
2016/09/23,$112.71,52411070.0,114.42,114.79,111.55
2016/09/22,$114.62,31048170.0,114.35,114.94,114.0
2016/09/21,$113.55,35951900.0,113.85,113.989,112.441
2016/09/20,$113.57,34494150.0,113.05,114.12,112.51
2016/09/19,$113.58,46937190.0,115.19,116.18,113.25
2016/09/16,$11492.0,79763890.0,115.12,116.13,114.04
2016/09/15,$115.57,90398170.0,113.86,115.73,113.49
2016/09/14,$111.77,111186900.0,108.73,113.03,108.6
2016/09/13,$107.95,62080160.0,107.51,108.79,107.24
2016/09/12,$105.44,45114590.0,102.65,105.72,102.53
2016/09/09,$103.13,46461610.0,104.64,105.72,103.13
2016/09/08,$105.52,52955310.0,107.25,107.27,105.24
2016/09/07,$108.36,42250480.0,107.83,108.76,107.07
2016/09/06,$107.7,26645130.0,107.9,108.3,107.51
2016/09/02,$107.73,26393770.0,107.7,108.0,106.82
2016/09/01,$106.73,26675250.0,106.14,106.8,105.62
2016/08/31,$106.1,31639010.0,105.66,106.5699,105.64
2016/08/30,$106.0,24817940.0,105.8,106.5,105.5
2016/08/29,$106.82,24900130.0,106.62,107.44,106.29
2016/08/26,$106.94,27744300.0,107.41,107.95,106.31
2016/08/25,$107.57,25001730.0,107.39,107.88,106.68
2016/08/24,$108.03,23606240.0,108.565,108.75,107.68
2016/08/23,$108.85,21236850.0,108.59,109.32,108.53
2016/08/22,$108.51,25784420.0,108.86,109.1,107.85
2016/08/19,$109.36,25108890.0,108.77,109.69,108.36
2016/08/18,$109.08,21918340.0,109.23,109.6,109.02
2016/08/17,$109.22,25328680.0,109.1,109.37,108.34
2016/08/16,$109.38,33754680.0,109.63,110.23,109.21
2016/08/15,$109.48,25704330.0,108.14,109.54,108.08
2016/08/12,$108.18,18648700.0,107.78,108.44,107.78
2016/08/11,$107.93,27460070.0,108.52,108.93,107.85
2016/08/10,$108.0,23839880.0,108.71,108.9,107.76
2016/08/09,$108.81,26296260.0,108.23,108.94,108.01
2016/08/08,$108.37,28010430.0,107.52,108.37,107.16
2016/08/05,$107.48,39546610.0,106.27,107.65,106.18
2016/08/04,$105.87,26781730.0,105.58,106.0,105.28
2016/08/03,$105.79,30148360.0,104.81,105.84,104.77
2016/08/02,$104.48,33770220.0,106.05,106.07,104.0
2016/08/01,$106.05,38018910.0,104.41,106.15,104.41
2016/07/29,$104.21,27697970.0,104.19,104.55,103.68
2016/07/28,$104.34,38771840.0,102.83,104.45,102.82
2016/07/27,$102.95,92143920.0,104.265,104.35,102.75
2016/07/26,$96.67,53454620.0,96.82,97.97,96.42
2016/07/25,$97.34,40290580.0,98.25,98.84,96.92
2016/07/22,$98.66,28218240.0,99.26,99.3,98.31
2016/07/21,$99.43,32690080.0,99.83,101.0,99.13
2016/07/20,$99.96,26219110.0,100.0,100.46,99.735
2016/07/19,$99.87,23766360.0,99.56,100.0,99.34
2016/07/18,$99.83,36464530.0,98.7,100.13,98.6
2016/07/15,$98.78,30031410.0,98.92,99.3,98.5
2016/07/14,$98.79,38885980.0,97.39,98.99,97.32
2016/07/13,$96.87,25879680.0,97.41,97.67,96.84
2016/07/12,$97.42,24129530.0,97.17,97.7,97.12
2016/07/11,$96.98,23317990.0,96.75,97.65,96.73
2016/07/08,$96.68,28877500.0,96.49,96.89,96.05
2016/07/07,$95.94,24460850.0,95.7,96.5,95.62
2016/07/06,$95.53,30877540.0,94.6,95.66,94.37
2016/07/05,$94.99,27553750.0,95.39,95.4,94.46
2016/07/01,$95.89,25982080.0,95.49,96.465,95.33
2016/06/30,$95.6,35783320.0,94.44,95.77,94.3
2016/06/29,$94.4,36505420.0,93.97,94.55,93.63
2016/06/28,$93.59,40387960.0,92.9,93.66,92.14
2016/06/27,$92.04,45595680.0,93.0,93.05,91.5
2016/06/24,$93.4,75219710.0,92.91,94.655,92.65
2016/06/23,$96.1,32042290.0,95.94,96.29,95.25
2016/06/22,$95.55,29124140.0,96.25,96.89,95.35
2016/06/21,$95.91,35407050.0,94.94,96.35,94.676
2016/06/20,$95.1,34355970.0,96.0,96.57,95.03
2016/06/17,$95.33,60793260.0,96.62,96.65,95.3
2016/06/16,$97.55,31251870.0,96.45,97.75,96.07
2016/06/15,$97.14,29373050.0,97.82,98.41,97.03
2016/06/14,$97.46,31890740.0,97.32,98.475,96.75
2016/06/13,$97.34,37708360.0,98.69,99.12,97.1
2016/06/10,$98.83,31672220.0,98.53,99.3457,98.48
2016/06/09,$99.65,26575570.0,98.5,99.99,98.46
2016/06/08,$98.94,20839950.0,99.02,99.56,98.68
2016/06/07,$99.03,22378380.0,99.25,99.87,98.96
2016/06/06,$98.63,23265200.0,97.99,101.89,97.55
2016/06/03,$97.92,28487570.0,97.79,98.27,97.45
2016/06/02,$97.72,40170200.0,97.6,97.84,96.63
2016/06/01,$98.46,29139100.0,99.02,99.54,98.33
2016/05/31,$99.86,42268040.0,99.6,100.4,98.82
2016/05/27,$100.35,36299460.0,99.44,100.47,99.245
2016/05/26,$100.41,56293490.0,99.68,100.73,98.64
2016/05/25,$99.62,38258300.0,98.67,99.74,98.11
2016/05/24,$97.9,35074380.0,97.22,98.09,96.84
2016/05/23,$96.43,37977020.0,95.87,97.19,95.67
2016/05/20,$95.22,31834020.0,94.64,95.43,94.52
2016/05/19,$94.2,30417880.0,94.64,94.64,93.57
2016/05/18,$94.56,42009830.0,94.16,95.21,93.89
2016/05/17,$93.49,46858910.0,94.55,94.7,93.01
2016/05/16,$93.88,61192340.0,92.39,94.39,91.65
2016/05/13,$90.52,44223040.0,90.0,91.67,90.0
2016/05/12,$90.34,76183460.0,92.72,92.78,89.47
2016/05/11,$92.51,28641180.0,93.48,93.57,92.46
2016/05/10,$93.42,33653020.0,93.33,93.57,92.11
2016/05/09,$92.79,32895650.0,93.0,93.77,92.59
2016/05/06,$92.72,43665160.0,93.37,93.45,91.85
2016/05/05,$93.24,35850220.0,94.0,94.07,92.68
2016/05/04,$94.19,40984160.0,95.2,95.9,93.82
2016/05/03,$95.18,56770080.0,94.2,95.74,93.68
2016/05/02,$93.64,47844490.0,93.965,94.08,92.4
2016/04/29,$93.74,68388840.0,93.99,94.72,92.51
2016/04/28,$94.83,82107120.0,97.61,97.88,94.25
2016/04/27,$97.82,114436300.0,96.0,98.71,95.68
2016/04/26,$104.35,52979780.0,103.91,105.3,103.91
2016/04/25,$105.08,27997990.0,105.0,105.65,104.51
2016/04/22,$105.68,33655810.0,105.01,106.48,104.62
2016/04/21,$105.97,31416910.0,106.93,106.93,105.52
2016/04/20,$107.13,30576980.0,106.64,108.09,106.06
2016/04/19,$106.91,32340620.0,107.88,108.0,106.23
2016/04/18,$107.48,60784920.0,108.89,108.95,106.94
2016/04/15,$109.85,46873670.0,112.11,112.3,109.73
2016/04/14,$112.1,25364920.0,111.62,112.39,111.33
2016/04/13,$112.04,32771760.0,110.8,112.34,110.8
2016/04/12,$110.44,27150570.0,109.34,110.5,108.66
2016/04/11,$109.02,29357940.0,108.97,110.61,108.83
2016/04/08,$108.66,23553790.0,108.91,109.77,108.17
2016/04/07,$108.54,31735810.0,109.95,110.42,108.121
2016/04/06,$110.96,26178840.0,110.23,110.98,109.2
2016/04/05,$109.81,26560420.0,109.51,110.73,109.42
2016/04/04,$111.12,37322930.0,110.42,112.19,110.27
2016/04/01,$109.99,25820460.0,108.78,110.0,108.2
2016/03/31,$108.99,25763840.0,109.72,109.9,108.88
2016/03/30,$109.56,45547590.0,108.65,110.42,108.6
2016/03/29,$107.68,31154910.0,104.89,107.79,104.88
2016/03/28,$105.19,19354440.0,106.0,106.19,105.06
2016/03/24,$105.67,25568350.0,105.47,106.25,104.89
2016/03/23,$106.13,25686350.0,106.48,107.07,105.9
2016/03/22,$106.72,32345430.0,105.25,107.29,105.21
2016/03/21,$105.91,35454230.0,105.93,107.65,105.1401
2016/03/18,$105.92,43607120.0,106.34,106.5,105.19
2016/03/17,$105.8,34394830.0,105.52,106.47,104.96
2016/03/16,$105.97,38236730.0,104.61,106.31,104.59
2016/03/15,$104.58,40026250.0,103.96,105.18,103.85
2016/03/14,$102.52,25058280.0,101.91,102.91,101.78
2016/03/11,$102.26,27368840.0,102.24,102.28,101.5
2016/03/10,$101.17,33490630.0,101.41,102.24,100.15
2016/03/09,$101.12,27148530.0,101.31,101.58,100.27
2016/03/08,$101.03,31538710.0,100.78,101.76,100.4
2016/03/07,$101.87,35890740.0,102.39,102.83,100.96
2016/03/04,$103.01,46026600.0,102.37,103.75,101.37
2016/03/03,$101.5,36884490.0,100.58,101.7099,100.45
2016/03/02,$100.75,33136130.0,100.51,100.89,99.64
2016/03/01,$100.53,50303500.0,97.65,100.77,97.42
2016/02/29,$96.69,35131460.0,96.86,98.23,96.65
2016/02/26,$96.91,28949760.0,97.2,98.0237,96.58
2016/02/25,$96.76,27526040.0,96.05,96.76,95.25
2016/02/24,$96.1,36192150.0,93.98,96.38,93.32
2016/02/23,$94.69,31851180.0,96.4,96.5,94.55
2016/02/22,$96.88,34240470.0,96.31,96.9,95.92
2016/02/19,$96.04,35290570.0,96.0,96.7599,95.8
2016/02/18,$96.26,38866100.0,98.84,98.89,96.091
2016/02/17,$98.12,44811800.0,96.67,98.21,96.15
2016/02/16,$96.64,48032600.0,95.02,96.85,94.61
2016/02/12,$93.99,40323020.0,94.19,94.5,93.01
2016/02/11,$93.7,49979700.0,93.79,94.72,92.59
2016/02/10,$94.27,42288790.0,95.92,96.35,94.1
2016/02/09,$94.99,44282560.0,94.29,95.94,93.93
2016/02/08,$95.01,53920550.0,93.13,95.7,93.04
2016/02/05,$94.02,46315620.0,96.52,96.92,93.69
2016/02/04,$96.6,46418230.0,95.86,97.33,95.19
2016/02/03,$96.35,45870130.0,95.0,96.84,94.08
2016/02/02,$94.48,37190500.0,95.42,96.04,94.28
2016/02/01,$96.43,40814360.0,96.47,96.71,95.4
2016/01/29,$97.34,64332440.0,94.79,97.34,94.35
2016/01/28,$94.09,55622370.0,93.79,94.52,92.39
2016/01/27,$93.42,133059000.0,96.04,96.6289,93.34
2016/01/26,$99.99,71937310.0,99.93,100.88,98.07
2016/01/25,$99.44,51529980.0,101.52,101.53,99.21
2016/01/22,$101.42,65648660.0,98.63,101.46,98.37
2016/01/21,$96.3,52099200.0,97.06,97.88,94.94
2016/01/20,$96.79,72274300.0,95.1,98.1897,93.42
2016/01/19,$96.66,52960810.0,98.41,98.65,95.5
2016/01/15,$97.13,79356010.0,96.2,97.71,95.36
2016/01/14,$99.52,63000140.0,97.96,100.48,95.74
2016/01/13,$97.39,62285770.0,100.32,101.19,97.3
2016/01/12,$99.96,49046150.0,100.55,100.69,98.8399
2016/01/11,$98.53,49687870.0,98.97,99.06,97.34
2016/01/08,$96.96,70722000.0,98.55,99.11,96.76
2016/01/07,$96.45,80742460.0,98.68,100.13,96.43
2016/01/06,$100.7,68384270.0,100.56,102.37,99.87
2016/01/05,$102.71,55583140.0,105.75,105.85,102.41
2016/01/04,$105.35,67569090.0,102.61,105.368,102.0
2015/12/31,$105.26,40885480.0,107.01,107.03,104.82
2015/12/30,$107.32,25184090.0,108.58,108.7,107.18
2015/12/29,$108.74,30912260.0,106.96,109.43,106.86
2015/12/28,$106.82,26639930.0,107.59,107.69,106.1807
2015/12/24,$108.03,13596680.0,109.0,109.0,107.95
2015/12/23,$108.61,32618140.0,107.27,108.85,107.2
2015/12/22,$107.23,32728460.0,107.4,107.72,106.451
2015/12/21,$107.33,47507230.0,107.28,107.37,105.57
2015/12/18,$106.03,96197190.0,108.91,109.52,105.81
2015/12/17,$108.98,44654830.0,112.02,112.25,108.98
2015/12/16,$111.34,56157370.0,111.07,111.99,108.8
2015/12/15,$110.49,53168580.0,111.94,112.8,110.35
2015/12/14,$112.48,64678220.0,112.18,112.68,109.79
